age,sex,edu,polviews,time_took,issue,type,opinion,mf,value,id
60,Male,<bach,5,8.266666666666667,stoprndm,against,0,Harm,0,419
60,Male,<bach,5,8.266666666666667,stoprndm,against,0,Authority,0,419
60,Male,<bach,5,8.266666666666667,stoprndm,against,0,Purity,0,419
60,Male,<bach,5,8.266666666666667,stoprndm,against,0,Liberty,1,419
60,Male,<bach,5,8.266666666666667,stoprndm,against,0,Violence,0,419
60,Male,<bach,5,8.266666666666667,stoprndm,against,0,other,0,419
60,Male,<bach,5,8.266666666666667,stoprndm,against,0,Fairness,0,419
60,Male,<bach,5,8.266666666666667,stoprndm,against,0,Ingroup,0,419
60,Male,<bach,5,8.266666666666667,stoprndm,pro,1,Harm,0,419
60,Male,<bach,5,8.266666666666667,stoprndm,pro,1,Authority,0,419
60,Male,<bach,5,8.266666666666667,stoprndm,pro,1,Purity,0,419
60,Male,<bach,5,8.266666666666667,stoprndm,pro,1,Liberty,0,419
60,Male,<bach,5,8.266666666666667,stoprndm,pro,1,Violence,1,419
60,Male,<bach,5,8.266666666666667,stoprndm,pro,1,other,0,419
60,Male,<bach,5,8.266666666666667,stoprndm,pro,1,Fairness,0,419
60,Male,<bach,5,8.266666666666667,stoprndm,pro,1,Ingroup,0,419
19,Female,<bach,4,7.8,protest1,against,0,Harm,0,420
19,Female,<bach,4,7.8,protest1,against,0,Authority,1,420
19,Female,<bach,4,7.8,protest1,against,0,Purity,0,420
19,Female,<bach,4,7.8,protest1,against,0,Liberty,0,420
19,Female,<bach,4,7.8,protest1,against,0,Violence,1,420
19,Female,<bach,4,7.8,protest1,against,0,other,0,420
19,Female,<bach,4,7.8,protest1,against,0,Fairness,0,420
19,Female,<bach,4,7.8,protest1,against,0,Ingroup,1,420
19,Female,<bach,4,7.8,protest1,pro,1,Harm,1,420
19,Female,<bach,4,7.8,protest1,pro,1,Authority,0,420
19,Female,<bach,4,7.8,protest1,pro,1,Purity,0,420
19,Female,<bach,4,7.8,protest1,pro,1,Liberty,1,420
19,Female,<bach,4,7.8,protest1,pro,1,Violence,1,420
19,Female,<bach,4,7.8,protest1,pro,1,other,0,420
19,Female,<bach,4,7.8,protest1,pro,1,Fairness,1,420
19,Female,<bach,4,7.8,protest1,pro,1,Ingroup,0,420
19,Female,<bach,4,7.8,verdict,against,0,Harm,0,420
19,Female,<bach,4,7.8,verdict,against,0,Authority,1,420
19,Female,<bach,4,7.8,verdict,against,0,Purity,0,420
19,Female,<bach,4,7.8,verdict,against,0,Liberty,0,420
19,Female,<bach,4,7.8,verdict,against,0,Violence,1,420
19,Female,<bach,4,7.8,verdict,against,0,other,0,420
19,Female,<bach,4,7.8,verdict,against,0,Fairness,0,420
19,Female,<bach,4,7.8,verdict,against,0,Ingroup,0,420
19,Female,<bach,4,7.8,verdict,pro,1,Harm,1,420
19,Female,<bach,4,7.8,verdict,pro,1,Authority,1,420
19,Female,<bach,4,7.8,verdict,pro,1,Purity,0,420
19,Female,<bach,4,7.8,verdict,pro,1,Liberty,0,420
19,Female,<bach,4,7.8,verdict,pro,1,Violence,0,420
19,Female,<bach,4,7.8,verdict,pro,1,other,0,420
19,Female,<bach,4,7.8,verdict,pro,1,Fairness,1,420
19,Female,<bach,4,7.8,verdict,pro,1,Ingroup,0,420
19,Female,<bach,4,7.8,wotrial,against,1,Harm,1,420
19,Female,<bach,4,7.8,wotrial,against,1,Authority,0,420
19,Female,<bach,4,7.8,wotrial,against,1,Purity,0,420
19,Female,<bach,4,7.8,wotrial,against,1,Liberty,1,420
19,Female,<bach,4,7.8,wotrial,against,1,Violence,0,420
19,Female,<bach,4,7.8,wotrial,against,1,other,0,420
19,Female,<bach,4,7.8,wotrial,against,1,Fairness,1,420
19,Female,<bach,4,7.8,wotrial,against,1,Ingroup,0,420
19,Female,<bach,4,7.8,wotrial,pro,0,Harm,0,420
19,Female,<bach,4,7.8,wotrial,pro,0,Authority,1,420
19,Female,<bach,4,7.8,wotrial,pro,0,Purity,0,420
19,Female,<bach,4,7.8,wotrial,pro,0,Liberty,0,420
19,Female,<bach,4,7.8,wotrial,pro,0,Violence,1,420
19,Female,<bach,4,7.8,wotrial,pro,0,other,0,420
19,Female,<bach,4,7.8,wotrial,pro,0,Fairness,0,420
19,Female,<bach,4,7.8,wotrial,pro,0,Ingroup,0,420
62,Female,<bach,1,16.566666666666666,cohabok,against,0,Harm,0,421
62,Female,<bach,1,16.566666666666666,cohabok,against,0,Authority,1,421
62,Female,<bach,1,16.566666666666666,cohabok,against,0,Purity,0,421
62,Female,<bach,1,16.566666666666666,cohabok,against,0,Liberty,0,421
62,Female,<bach,1,16.566666666666666,cohabok,against,0,Violence,0,421
62,Female,<bach,1,16.566666666666666,cohabok,against,0,other,0,421
62,Female,<bach,1,16.566666666666666,cohabok,against,0,Fairness,0,421
62,Female,<bach,1,16.566666666666666,cohabok,against,0,Ingroup,0,421
62,Female,<bach,1,16.566666666666666,cohabok,pro,1,Harm,0,421
62,Female,<bach,1,16.566666666666666,cohabok,pro,1,Authority,0,421
62,Female,<bach,1,16.566666666666666,cohabok,pro,1,Purity,0,421
62,Female,<bach,1,16.566666666666666,cohabok,pro,1,Liberty,1,421
62,Female,<bach,1,16.566666666666666,cohabok,pro,1,Violence,0,421
62,Female,<bach,1,16.566666666666666,cohabok,pro,1,other,0,421
62,Female,<bach,1,16.566666666666666,cohabok,pro,1,Fairness,0,421
62,Female,<bach,1,16.566666666666666,cohabok,pro,1,Ingroup,0,421
62,Female,<bach,1,16.566666666666666,helpfrds,against,1,Harm,0,421
62,Female,<bach,1,16.566666666666666,helpfrds,against,1,Authority,0,421
62,Female,<bach,1,16.566666666666666,helpfrds,against,1,Purity,0,421
62,Female,<bach,1,16.566666666666666,helpfrds,against,1,Liberty,0,421
62,Female,<bach,1,16.566666666666666,helpfrds,against,1,Violence,0,421
62,Female,<bach,1,16.566666666666666,helpfrds,against,1,other,0,421
62,Female,<bach,1,16.566666666666666,helpfrds,against,1,Fairness,1,421
62,Female,<bach,1,16.566666666666666,helpfrds,against,1,Ingroup,0,421
62,Female,<bach,1,16.566666666666666,helpfrds,pro,0,Harm,1,421
62,Female,<bach,1,16.566666666666666,helpfrds,pro,0,Authority,0,421
62,Female,<bach,1,16.566666666666666,helpfrds,pro,0,Purity,1,421
62,Female,<bach,1,16.566666666666666,helpfrds,pro,0,Liberty,0,421
62,Female,<bach,1,16.566666666666666,helpfrds,pro,0,Violence,0,421
62,Female,<bach,1,16.566666666666666,helpfrds,pro,0,other,0,421
62,Female,<bach,1,16.566666666666666,helpfrds,pro,0,Fairness,0,421
62,Female,<bach,1,16.566666666666666,helpfrds,pro,0,Ingroup,0,421
62,Female,<bach,1,16.566666666666666,wrksch,against,1,Harm,0,421
62,Female,<bach,1,16.566666666666666,wrksch,against,1,Authority,0,421
62,Female,<bach,1,16.566666666666666,wrksch,against,1,Purity,0,421
62,Female,<bach,1,16.566666666666666,wrksch,against,1,Liberty,1,421
62,Female,<bach,1,16.566666666666666,wrksch,against,1,Violence,0,421
62,Female,<bach,1,16.566666666666666,wrksch,against,1,other,0,421
62,Female,<bach,1,16.566666666666666,wrksch,against,1,Fairness,0,421
62,Female,<bach,1,16.566666666666666,wrksch,against,1,Ingroup,0,421
62,Female,<bach,1,16.566666666666666,wrksch,pro,0,Harm,0,421
62,Female,<bach,1,16.566666666666666,wrksch,pro,0,Authority,1,421
62,Female,<bach,1,16.566666666666666,wrksch,pro,0,Purity,0,421
62,Female,<bach,1,16.566666666666666,wrksch,pro,0,Liberty,0,421
62,Female,<bach,1,16.566666666666666,wrksch,pro,0,Violence,0,421
62,Female,<bach,1,16.566666666666666,wrksch,pro,0,other,0,421
62,Female,<bach,1,16.566666666666666,wrksch,pro,0,Fairness,0,421
62,Female,<bach,1,16.566666666666666,wrksch,pro,0,Ingroup,0,421
34,Male,bach,5,31.933333333333337,kidpars,against,0,Harm,0,422
34,Male,bach,5,31.933333333333337,kidpars,against,0,Authority,0,422
34,Male,bach,5,31.933333333333337,kidpars,against,0,Purity,0,422
34,Male,bach,5,31.933333333333337,kidpars,against,0,Liberty,0,422
34,Male,bach,5,31.933333333333337,kidpars,against,0,Violence,0,422
34,Male,bach,5,31.933333333333337,kidpars,against,0,other,1,422
34,Male,bach,5,31.933333333333337,kidpars,against,0,Fairness,0,422
34,Male,bach,5,31.933333333333337,kidpars,against,0,Ingroup,0,422
34,Male,bach,5,31.933333333333337,kidpars,pro,1,Harm,0,422
34,Male,bach,5,31.933333333333337,kidpars,pro,1,Authority,0,422
34,Male,bach,5,31.933333333333337,kidpars,pro,1,Purity,0,422
34,Male,bach,5,31.933333333333337,kidpars,pro,1,Liberty,0,422
34,Male,bach,5,31.933333333333337,kidpars,pro,1,Violence,0,422
34,Male,bach,5,31.933333333333337,kidpars,pro,1,other,1,422
34,Male,bach,5,31.933333333333337,kidpars,pro,1,Fairness,0,422
34,Male,bach,5,31.933333333333337,kidpars,pro,1,Ingroup,0,422
34,Male,bach,5,31.933333333333337,revpub,against,0,Harm,0,422
34,Male,bach,5,31.933333333333337,revpub,against,0,Authority,0,422
34,Male,bach,5,31.933333333333337,revpub,against,0,Purity,0,422
34,Male,bach,5,31.933333333333337,revpub,against,0,Liberty,0,422
34,Male,bach,5,31.933333333333337,revpub,against,0,Violence,0,422
34,Male,bach,5,31.933333333333337,revpub,against,0,other,1,422
34,Male,bach,5,31.933333333333337,revpub,against,0,Fairness,0,422
34,Male,bach,5,31.933333333333337,revpub,against,0,Ingroup,0,422
34,Male,bach,5,31.933333333333337,revpub,pro,1,Harm,0,422
34,Male,bach,5,31.933333333333337,revpub,pro,1,Authority,0,422
34,Male,bach,5,31.933333333333337,revpub,pro,1,Purity,0,422
34,Male,bach,5,31.933333333333337,revpub,pro,1,Liberty,0,422
34,Male,bach,5,31.933333333333337,revpub,pro,1,Violence,0,422
34,Male,bach,5,31.933333333333337,revpub,pro,1,other,1,422
34,Male,bach,5,31.933333333333337,revpub,pro,1,Fairness,0,422
34,Male,bach,5,31.933333333333337,revpub,pro,1,Ingroup,0,422
34,Female,<bach,0-left,14.116666666666667,racmeet,against,1,Harm,0,423
34,Female,<bach,0-left,14.116666666666667,racmeet,against,1,Authority,0,423
34,Female,<bach,0-left,14.116666666666667,racmeet,against,1,Purity,0,423
34,Female,<bach,0-left,14.116666666666667,racmeet,against,1,Liberty,0,423
34,Female,<bach,0-left,14.116666666666667,racmeet,against,1,Violence,0,423
34,Female,<bach,0-left,14.116666666666667,racmeet,against,1,other,1,423
34,Female,<bach,0-left,14.116666666666667,racmeet,against,1,Fairness,0,423
34,Female,<bach,0-left,14.116666666666667,racmeet,against,1,Ingroup,0,423
34,Female,<bach,0-left,14.116666666666667,racmeet,pro,0,Harm,0,423
34,Female,<bach,0-left,14.116666666666667,racmeet,pro,0,Authority,0,423
34,Female,<bach,0-left,14.116666666666667,racmeet,pro,0,Purity,0,423
34,Female,<bach,0-left,14.116666666666667,racmeet,pro,0,Liberty,1,423
34,Female,<bach,0-left,14.116666666666667,racmeet,pro,0,Violence,0,423
34,Female,<bach,0-left,14.116666666666667,racmeet,pro,0,other,1,423
34,Female,<bach,0-left,14.116666666666667,racmeet,pro,0,Fairness,1,423
34,Female,<bach,0-left,14.116666666666667,racmeet,pro,0,Ingroup,0,423
34,Female,<bach,0-left,14.116666666666667,stoprndm,against,1,Harm,0,423
34,Female,<bach,0-left,14.116666666666667,stoprndm,against,1,Authority,0,423
34,Female,<bach,0-left,14.116666666666667,stoprndm,against,1,Purity,0,423
34,Female,<bach,0-left,14.116666666666667,stoprndm,against,1,Liberty,0,423
34,Female,<bach,0-left,14.116666666666667,stoprndm,against,1,Violence,0,423
34,Female,<bach,0-left,14.116666666666667,stoprndm,against,1,other,1,423
34,Female,<bach,0-left,14.116666666666667,stoprndm,against,1,Fairness,1,423
34,Female,<bach,0-left,14.116666666666667,stoprndm,against,1,Ingroup,0,423
34,Female,<bach,0-left,14.116666666666667,stoprndm,pro,0,Harm,1,423
34,Female,<bach,0-left,14.116666666666667,stoprndm,pro,0,Authority,0,423
34,Female,<bach,0-left,14.116666666666667,stoprndm,pro,0,Purity,0,423
34,Female,<bach,0-left,14.116666666666667,stoprndm,pro,0,Liberty,0,423
34,Female,<bach,0-left,14.116666666666667,stoprndm,pro,0,Violence,0,423
34,Female,<bach,0-left,14.116666666666667,stoprndm,pro,0,other,0,423
34,Female,<bach,0-left,14.116666666666667,stoprndm,pro,0,Fairness,0,423
34,Female,<bach,0-left,14.116666666666667,stoprndm,pro,0,Ingroup,0,423
23,Female,<bach,0-left,4.816666666666666,meltpot1,against,1,Harm,0,424
23,Female,<bach,0-left,4.816666666666666,meltpot1,against,1,Authority,0,424
23,Female,<bach,0-left,4.816666666666666,meltpot1,against,1,Purity,0,424
23,Female,<bach,0-left,4.816666666666666,meltpot1,against,1,Liberty,1,424
23,Female,<bach,0-left,4.816666666666666,meltpot1,against,1,Violence,0,424
23,Female,<bach,0-left,4.816666666666666,meltpot1,against,1,other,0,424
23,Female,<bach,0-left,4.816666666666666,meltpot1,against,1,Fairness,1,424
23,Female,<bach,0-left,4.816666666666666,meltpot1,against,1,Ingroup,0,424
23,Female,<bach,0-left,4.816666666666666,meltpot1,pro,0,Harm,0,424
23,Female,<bach,0-left,4.816666666666666,meltpot1,pro,0,Authority,1,424
23,Female,<bach,0-left,4.816666666666666,meltpot1,pro,0,Purity,0,424
23,Female,<bach,0-left,4.816666666666666,meltpot1,pro,0,Liberty,0,424
23,Female,<bach,0-left,4.816666666666666,meltpot1,pro,0,Violence,0,424
23,Female,<bach,0-left,4.816666666666666,meltpot1,pro,0,other,0,424
23,Female,<bach,0-left,4.816666666666666,meltpot1,pro,0,Fairness,0,424
23,Female,<bach,0-left,4.816666666666666,meltpot1,pro,0,Ingroup,0,424
23,Female,<bach,0-left,4.816666666666666,wrkbaby,against,1,Harm,0,424
23,Female,<bach,0-left,4.816666666666666,wrkbaby,against,1,Authority,0,424
23,Female,<bach,0-left,4.816666666666666,wrkbaby,against,1,Purity,0,424
23,Female,<bach,0-left,4.816666666666666,wrkbaby,against,1,Liberty,1,424
23,Female,<bach,0-left,4.816666666666666,wrkbaby,against,1,Violence,0,424
23,Female,<bach,0-left,4.816666666666666,wrkbaby,against,1,other,0,424
23,Female,<bach,0-left,4.816666666666666,wrkbaby,against,1,Fairness,0,424
23,Female,<bach,0-left,4.816666666666666,wrkbaby,against,1,Ingroup,0,424
23,Female,<bach,0-left,4.816666666666666,wrkbaby,pro,0,Harm,0,424
23,Female,<bach,0-left,4.816666666666666,wrkbaby,pro,0,Authority,1,424
23,Female,<bach,0-left,4.816666666666666,wrkbaby,pro,0,Purity,1,424
23,Female,<bach,0-left,4.816666666666666,wrkbaby,pro,0,Liberty,0,424
23,Female,<bach,0-left,4.816666666666666,wrkbaby,pro,0,Violence,0,424
23,Female,<bach,0-left,4.816666666666666,wrkbaby,pro,0,other,0,424
23,Female,<bach,0-left,4.816666666666666,wrkbaby,pro,0,Fairness,0,424
23,Female,<bach,0-left,4.816666666666666,wrkbaby,pro,0,Ingroup,0,424
57,Female,<bach,5,14.966666666666669,helpfrds,against,0,Harm,0,425
57,Female,<bach,5,14.966666666666669,helpfrds,against,0,Authority,0,425
57,Female,<bach,5,14.966666666666669,helpfrds,against,0,Purity,1,425
57,Female,<bach,5,14.966666666666669,helpfrds,against,0,Liberty,0,425
57,Female,<bach,5,14.966666666666669,helpfrds,against,0,Violence,0,425
57,Female,<bach,5,14.966666666666669,helpfrds,against,0,other,0,425
57,Female,<bach,5,14.966666666666669,helpfrds,against,0,Fairness,0,425
57,Female,<bach,5,14.966666666666669,helpfrds,against,0,Ingroup,0,425
57,Female,<bach,5,14.966666666666669,helpfrds,pro,1,Harm,0,425
57,Female,<bach,5,14.966666666666669,helpfrds,pro,1,Authority,0,425
57,Female,<bach,5,14.966666666666669,helpfrds,pro,1,Purity,1,425
57,Female,<bach,5,14.966666666666669,helpfrds,pro,1,Liberty,0,425
57,Female,<bach,5,14.966666666666669,helpfrds,pro,1,Violence,0,425
57,Female,<bach,5,14.966666666666669,helpfrds,pro,1,other,0,425
57,Female,<bach,5,14.966666666666669,helpfrds,pro,1,Fairness,0,425
57,Female,<bach,5,14.966666666666669,helpfrds,pro,1,Ingroup,0,425
34,Female,grad,1,11.616666666666667,firstyou,against,1,Harm,1,426
34,Female,grad,1,11.616666666666667,firstyou,against,1,Authority,0,426
34,Female,grad,1,11.616666666666667,firstyou,against,1,Purity,0,426
34,Female,grad,1,11.616666666666667,firstyou,against,1,Liberty,0,426
34,Female,grad,1,11.616666666666667,firstyou,against,1,Violence,0,426
34,Female,grad,1,11.616666666666667,firstyou,against,1,other,0,426
34,Female,grad,1,11.616666666666667,firstyou,against,1,Fairness,1,426
34,Female,grad,1,11.616666666666667,firstyou,against,1,Ingroup,0,426
34,Female,grad,1,11.616666666666667,firstyou,pro,0,Harm,1,426
34,Female,grad,1,11.616666666666667,firstyou,pro,0,Authority,1,426
34,Female,grad,1,11.616666666666667,firstyou,pro,0,Purity,0,426
34,Female,grad,1,11.616666666666667,firstyou,pro,0,Liberty,0,426
34,Female,grad,1,11.616666666666667,firstyou,pro,0,Violence,0,426
34,Female,grad,1,11.616666666666667,firstyou,pro,0,other,0,426
34,Female,grad,1,11.616666666666667,firstyou,pro,0,Fairness,0,426
34,Female,grad,1,11.616666666666667,firstyou,pro,0,Ingroup,1,426
34,Female,grad,1,11.616666666666667,revmeet,against,0,Harm,0,426
34,Female,grad,1,11.616666666666667,revmeet,against,0,Authority,1,426
34,Female,grad,1,11.616666666666667,revmeet,against,0,Purity,0,426
34,Female,grad,1,11.616666666666667,revmeet,against,0,Liberty,0,426
34,Female,grad,1,11.616666666666667,revmeet,against,0,Violence,0,426
34,Female,grad,1,11.616666666666667,revmeet,against,0,other,1,426
34,Female,grad,1,11.616666666666667,revmeet,against,0,Fairness,0,426
34,Female,grad,1,11.616666666666667,revmeet,against,0,Ingroup,0,426
34,Female,grad,1,11.616666666666667,revmeet,pro,1,Harm,0,426
34,Female,grad,1,11.616666666666667,revmeet,pro,1,Authority,0,426
34,Female,grad,1,11.616666666666667,revmeet,pro,1,Purity,0,426
34,Female,grad,1,11.616666666666667,revmeet,pro,1,Liberty,1,426
34,Female,grad,1,11.616666666666667,revmeet,pro,1,Violence,0,426
34,Female,grad,1,11.616666666666667,revmeet,pro,1,other,0,426
34,Female,grad,1,11.616666666666667,revmeet,pro,1,Fairness,1,426
34,Female,grad,1,11.616666666666667,revmeet,pro,1,Ingroup,0,426
34,Female,grad,1,11.616666666666667,revpub,against,0,Harm,0,426
34,Female,grad,1,11.616666666666667,revpub,against,0,Authority,1,426
34,Female,grad,1,11.616666666666667,revpub,against,0,Purity,0,426
34,Female,grad,1,11.616666666666667,revpub,against,0,Liberty,0,426
34,Female,grad,1,11.616666666666667,revpub,against,0,Violence,0,426
34,Female,grad,1,11.616666666666667,revpub,against,0,other,0,426
34,Female,grad,1,11.616666666666667,revpub,against,0,Fairness,0,426
34,Female,grad,1,11.616666666666667,revpub,against,0,Ingroup,1,426
34,Female,grad,1,11.616666666666667,revpub,pro,1,Harm,0,426
34,Female,grad,1,11.616666666666667,revpub,pro,1,Authority,0,426
34,Female,grad,1,11.616666666666667,revpub,pro,1,Purity,0,426
34,Female,grad,1,11.616666666666667,revpub,pro,1,Liberty,1,426
34,Female,grad,1,11.616666666666667,revpub,pro,1,Violence,0,426
34,Female,grad,1,11.616666666666667,revpub,pro,1,other,0,426
34,Female,grad,1,11.616666666666667,revpub,pro,1,Fairness,0,426
34,Female,grad,1,11.616666666666667,revpub,pro,1,Ingroup,0,426
34,Female,grad,1,11.616666666666667,verdict,against,0,Harm,0,426
34,Female,grad,1,11.616666666666667,verdict,against,0,Authority,1,426
34,Female,grad,1,11.616666666666667,verdict,against,0,Purity,1,426
34,Female,grad,1,11.616666666666667,verdict,against,0,Liberty,0,426
34,Female,grad,1,11.616666666666667,verdict,against,0,Violence,1,426
34,Female,grad,1,11.616666666666667,verdict,against,0,other,0,426
34,Female,grad,1,11.616666666666667,verdict,against,0,Fairness,0,426
34,Female,grad,1,11.616666666666667,verdict,against,0,Ingroup,0,426
34,Female,grad,1,11.616666666666667,verdict,pro,1,Harm,1,426
34,Female,grad,1,11.616666666666667,verdict,pro,1,Authority,0,426
34,Female,grad,1,11.616666666666667,verdict,pro,1,Purity,0,426
34,Female,grad,1,11.616666666666667,verdict,pro,1,Liberty,1,426
34,Female,grad,1,11.616666666666667,verdict,pro,1,Violence,1,426
34,Female,grad,1,11.616666666666667,verdict,pro,1,other,0,426
34,Female,grad,1,11.616666666666667,verdict,pro,1,Fairness,1,426
34,Female,grad,1,11.616666666666667,verdict,pro,1,Ingroup,0,426
34,Female,grad,1,11.616666666666667,wrkbaby,against,1,Harm,0,426
34,Female,grad,1,11.616666666666667,wrkbaby,against,1,Authority,0,426
34,Female,grad,1,11.616666666666667,wrkbaby,against,1,Purity,0,426
34,Female,grad,1,11.616666666666667,wrkbaby,against,1,Liberty,1,426
34,Female,grad,1,11.616666666666667,wrkbaby,against,1,Violence,0,426
34,Female,grad,1,11.616666666666667,wrkbaby,against,1,other,0,426
34,Female,grad,1,11.616666666666667,wrkbaby,against,1,Fairness,0,426
34,Female,grad,1,11.616666666666667,wrkbaby,against,1,Ingroup,0,426
34,Female,grad,1,11.616666666666667,wrkbaby,pro,0,Harm,0,426
34,Female,grad,1,11.616666666666667,wrkbaby,pro,0,Authority,1,426
34,Female,grad,1,11.616666666666667,wrkbaby,pro,0,Purity,0,426
34,Female,grad,1,11.616666666666667,wrkbaby,pro,0,Liberty,0,426
34,Female,grad,1,11.616666666666667,wrkbaby,pro,0,Violence,0,426
34,Female,grad,1,11.616666666666667,wrkbaby,pro,0,other,0,426
34,Female,grad,1,11.616666666666667,wrkbaby,pro,0,Fairness,0,426
34,Female,grad,1,11.616666666666667,wrkbaby,pro,0,Ingroup,0,426
34,Female,grad,1,11.616666666666667,wrksch,against,1,Harm,1,426
34,Female,grad,1,11.616666666666667,wrksch,against,1,Authority,0,426
34,Female,grad,1,11.616666666666667,wrksch,against,1,Purity,0,426
34,Female,grad,1,11.616666666666667,wrksch,against,1,Liberty,1,426
34,Female,grad,1,11.616666666666667,wrksch,against,1,Violence,0,426
34,Female,grad,1,11.616666666666667,wrksch,against,1,other,0,426
34,Female,grad,1,11.616666666666667,wrksch,against,1,Fairness,0,426
34,Female,grad,1,11.616666666666667,wrksch,against,1,Ingroup,0,426
34,Female,grad,1,11.616666666666667,wrksch,pro,0,Harm,0,426
34,Female,grad,1,11.616666666666667,wrksch,pro,0,Authority,1,426
34,Female,grad,1,11.616666666666667,wrksch,pro,0,Purity,0,426
34,Female,grad,1,11.616666666666667,wrksch,pro,0,Liberty,0,426
34,Female,grad,1,11.616666666666667,wrksch,pro,0,Violence,0,426
34,Female,grad,1,11.616666666666667,wrksch,pro,0,other,0,426
34,Female,grad,1,11.616666666666667,wrksch,pro,0,Fairness,0,426
34,Female,grad,1,11.616666666666667,wrksch,pro,0,Ingroup,0,426
37,Female,bach,0-left,7.666666666666667,protest3,against,0,Harm,0,427
37,Female,bach,0-left,7.666666666666667,protest3,against,0,Authority,1,427
37,Female,bach,0-left,7.666666666666667,protest3,against,0,Purity,1,427
37,Female,bach,0-left,7.666666666666667,protest3,against,0,Liberty,0,427
37,Female,bach,0-left,7.666666666666667,protest3,against,0,Violence,0,427
37,Female,bach,0-left,7.666666666666667,protest3,against,0,other,0,427
37,Female,bach,0-left,7.666666666666667,protest3,against,0,Fairness,0,427
37,Female,bach,0-left,7.666666666666667,protest3,against,0,Ingroup,1,427
37,Female,bach,0-left,7.666666666666667,protest3,pro,1,Harm,1,427
37,Female,bach,0-left,7.666666666666667,protest3,pro,1,Authority,1,427
37,Female,bach,0-left,7.666666666666667,protest3,pro,1,Purity,1,427
37,Female,bach,0-left,7.666666666666667,protest3,pro,1,Liberty,1,427
37,Female,bach,0-left,7.666666666666667,protest3,pro,1,Violence,0,427
37,Female,bach,0-left,7.666666666666667,protest3,pro,1,other,0,427
37,Female,bach,0-left,7.666666666666667,protest3,pro,1,Fairness,0,427
37,Female,bach,0-left,7.666666666666667,protest3,pro,1,Ingroup,0,427
37,Female,bach,0-left,7.666666666666667,tapphone,against,0,Harm,0,427
37,Female,bach,0-left,7.666666666666667,tapphone,against,0,Authority,0,427
37,Female,bach,0-left,7.666666666666667,tapphone,against,0,Purity,0,427
37,Female,bach,0-left,7.666666666666667,tapphone,against,0,Liberty,0,427
37,Female,bach,0-left,7.666666666666667,tapphone,against,0,Violence,1,427
37,Female,bach,0-left,7.666666666666667,tapphone,against,0,other,0,427
37,Female,bach,0-left,7.666666666666667,tapphone,against,0,Fairness,0,427
37,Female,bach,0-left,7.666666666666667,tapphone,against,0,Ingroup,0,427
37,Female,bach,0-left,7.666666666666667,tapphone,pro,1,Harm,0,427
37,Female,bach,0-left,7.666666666666667,tapphone,pro,1,Authority,0,427
37,Female,bach,0-left,7.666666666666667,tapphone,pro,1,Purity,1,427
37,Female,bach,0-left,7.666666666666667,tapphone,pro,1,Liberty,0,427
37,Female,bach,0-left,7.666666666666667,tapphone,pro,1,Violence,1,427
37,Female,bach,0-left,7.666666666666667,tapphone,pro,1,other,0,427
37,Female,bach,0-left,7.666666666666667,tapphone,pro,1,Fairness,0,427
37,Female,bach,0-left,7.666666666666667,tapphone,pro,1,Ingroup,0,427
20,Male,<bach,1,7.95,wrkbaby,against,1,Harm,0,428
20,Male,<bach,1,7.95,wrkbaby,against,1,Authority,0,428
20,Male,<bach,1,7.95,wrkbaby,against,1,Purity,0,428
20,Male,<bach,1,7.95,wrkbaby,against,1,Liberty,1,428
20,Male,<bach,1,7.95,wrkbaby,against,1,Violence,0,428
20,Male,<bach,1,7.95,wrkbaby,against,1,other,0,428
20,Male,<bach,1,7.95,wrkbaby,against,1,Fairness,0,428
20,Male,<bach,1,7.95,wrkbaby,against,1,Ingroup,0,428
20,Male,<bach,1,7.95,wrkbaby,pro,0,Harm,1,428
20,Male,<bach,1,7.95,wrkbaby,pro,0,Authority,0,428
20,Male,<bach,1,7.95,wrkbaby,pro,0,Purity,1,428
20,Male,<bach,1,7.95,wrkbaby,pro,0,Liberty,0,428
20,Male,<bach,1,7.95,wrkbaby,pro,0,Violence,0,428
20,Male,<bach,1,7.95,wrkbaby,pro,0,other,0,428
20,Male,<bach,1,7.95,wrkbaby,pro,0,Fairness,0,428
20,Male,<bach,1,7.95,wrkbaby,pro,0,Ingroup,1,428
20,Male,<bach,1,7.95,wrksch,against,1,Harm,0,428
20,Male,<bach,1,7.95,wrksch,against,1,Authority,0,428
20,Male,<bach,1,7.95,wrksch,against,1,Purity,0,428
20,Male,<bach,1,7.95,wrksch,against,1,Liberty,1,428
20,Male,<bach,1,7.95,wrksch,against,1,Violence,0,428
20,Male,<bach,1,7.95,wrksch,against,1,other,0,428
20,Male,<bach,1,7.95,wrksch,against,1,Fairness,1,428
20,Male,<bach,1,7.95,wrksch,against,1,Ingroup,0,428
20,Male,<bach,1,7.95,wrksch,pro,0,Harm,1,428
20,Male,<bach,1,7.95,wrksch,pro,0,Authority,0,428
20,Male,<bach,1,7.95,wrksch,pro,0,Purity,0,428
20,Male,<bach,1,7.95,wrksch,pro,0,Liberty,0,428
20,Male,<bach,1,7.95,wrksch,pro,0,Violence,0,428
20,Male,<bach,1,7.95,wrksch,pro,0,other,0,428
20,Male,<bach,1,7.95,wrksch,pro,0,Fairness,0,428
20,Male,<bach,1,7.95,wrksch,pro,0,Ingroup,1,428
34,Female,bach,5,10.816666666666666,helpfrds,against,1,Harm,0,429
